,date,device,text,location
6,2018-09-27 08:09:06,Twitter for iPhone,And that is in direct breach of the GDPR. But does Facebook care? Time for EU regulators to step up their scrutiny of Facebook .. and wither the FTC consent order? :g/t2Od6D5jqC,
7,2018-09-27 08:06:15,Twitter for iPhone,Protección de datos: @EP_Justice analiza hoy las medidas de seguimiento para evitar que se repitan casos como el de Facebook-Cambridge Analytica :g/Bjvgv9Fuc8 :/LOqRdSJx08,
8,2018-09-27 08:04:38,CX Social,Protección de datos: @EP_Justice analiza hoy las medidas de seguimiento para evitar que se repitan casos como el de Facebook-Cambridge Analytica :g/Bjvgv9Fuc8 :/LOqRdSJx08,
9,2018-09-27 07:39:51,Twitter Web Client,@indiantweeter I spoke to a business prospect on phone and found him in my Facebook friend suggestion list with in 10 minutes! Completely breach of privacy!,
10,2018-09-27 07:38:00,Twitter Web Client,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
11,2018-09-27 07:28:06,Twitter for iPhone,"Facebook’s policy also went as far as moderators having to use their own account leading to threats, trolling and breach of privacy. It’s a naive and (still just about) unenforceable policy. :g/aco2SVXlz5",
12,2018-09-27 07:12:20,ContentStudio.io,"Charity Fundraising After Facebook's Data Breach: Risks, But Little Choice :g/wtW66zweLO #financialinfo creditinformation #credire #creditinfo #finance #creditreports #credires #credires4free #financialinformation #creditreport",
13,2018-09-27 06:57:11,Twitter for Android,"Imagine Mark Zuckerberg were to appear to testify before the Nigerian National Assembly in the ongoing investigation of the Facebook data breach scandal. 😂

Oh well, I imagined it IN MEMES.",
14,2018-09-27 06:38:23,Twitter for iPhone,And that is in direct breach of the GDPR. But does Facebook care? Time for EU regulators to step up their scrutiny of Facebook .. and wither the FTC consent order? :g/t2Od6D5jqC,
15,2018-09-27 06:27:30,Hootsuite Inc.,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
16,2018-09-27 06:13:56,Twitter for iPhone,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
17,2018-09-27 05:56:13,Twitter for iPad,"Post FB / Cambridge Analytica ‘we have to look at how political parties and campaigns use social platforms. A Code of Conduct needs to be developed. If not, legislation is needed to make such ethical rules compulsory’ &gt; excellent from @Claude_Moraes  :g/E38bV1cPWO",
18,2018-09-27 05:34:01,Tweetbot for iΟS,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
19,2018-09-27 05:20:27,Facebook,"SEC charges broker-dealer with cybersecurity weaknesses leading to a breach
#cybercrimes  #cybercrimehelpline  #digitaltaskforceservices #digitaltaskforce #cybercrimeguru ... :g/B2AgLgZiBh",
20,2018-09-27 05:19:41,Twitter for iPhone,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
21,2018-09-27 05:19:27,Twitter for iPhone,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
22,2018-09-27 05:14:18,Facebook,"Crew Views from Teagan 👍🏼👏🏻❤️
Always so nice when crew can share what’s out there live...with us back on land...
Here’s a little breach from this morning’s cruises -  #moonshadowtqc #longweekend #schoolholidays #whalewatching #portstephens :g/UkY95iQ219",
23,2018-09-27 04:49:55,Twitter for iPhone,"This is completely reprehensible. Not only is that a shocking breach of trust, even for Facebook, but it also is going to make people think twice about securing their other accounts. :g/J0fmkPgFy1",
24,2018-09-27 04:31:24,Twitter for Android,"Those crying about privacy breach on Aadhar, should fight against credit card issue,,travel to US or Europe, ban facebook and instagram.

Unfortunately the corrupts with an agenda always get blessings of judiciary :g/1i6rxUsYtW",
25,2018-09-27 04:15:36,Twitter for iPhone,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
26,2018-09-27 04:00:33,Tweetbot for Mac,"This is completely reprehensible. Not only is that a shocking breach of trust, even for Facebook, but it also is going to make people think twice about securing their other accounts. :g/J0fmkPgFy1",
27,2018-09-27 03:53:59,Twitter Web Client,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
28,2018-09-27 03:39:26,Twitter Web Client,"Facebook Warns Memphis Police: No More Fake “Bob Smith” Accounts :g/75SGoXd17P Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies""",
29,2018-09-27 03:36:48,Twitter for iPhone,"Facebook Tells Police To Quit Making Fake Profiles To Monitor Activists 🚨

“We regard this activity as a breach of #Facebook’s terms, policies and as such disabled the fake accounts identified in our investigation,” reads a letter sent to Memphis Police. :g/q0cXfjl8r3",
30,2018-09-27 03:35:10,Twitter for iPhone,@ankitv @Apple @YouTube @Twitter @instagram @facebook @Google @WhatsApp Why?? @ankitv don’t assume global audience. Why they will make mandatory to use 3rd party apps. Who will responsible then if any data breach happen?,
31,2018-09-27 03:34:33,Twitter for Android,"BJP lying factory at work: 

Journalist set to break big story on how Cambridge Analytica (CA) was paid to infiltrate and sabotage the Congress in 2012. 

BJP rushes Cabinet Minister to lie and spin fake news:Congress worked with CA!

Real story vanishes.
:g/zMX7VJAAfa",
32,2018-09-27 03:27:42,Twitter for Android,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
33,2018-09-27 03:24:53,TweetDeck,"This is completely reprehensible. Not only is that a shocking breach of trust, even for Facebook, but it also is going to make people think twice about securing their other accounts. :g/J0fmkPgFy1",
34,2018-09-27 03:23:20,Tweetbot for Mac,"This is completely reprehensible. Not only is that a shocking breach of trust, even for Facebook, but it also is going to make people think twice about securing their other accounts. :g/J0fmkPgFy1
Ugggghhh. Facebook confirms what @kashhill reported: Facebook is taking phone numbers given to them for two factor authentication and using them for ad targeting. Gross and completely irresponsible. :g/t73ehenUWR :/TNpPUxsKz6",
35,2018-09-27 03:16:20,Mediagazer Editors,And that is in direct breach of the GDPR. But does Facebook care? Time for EU regulators to step up their scrutiny of Facebook .. and wither the FTC consent order? :g/t2Od6D5jqC,
36,2018-09-27 03:15:53,Mediagazer Editors,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
37,2018-09-27 03:14:24,Twitter for iPhone,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
38,2018-09-27 03:07:15,Twitter Web Client,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
39,2018-09-27 02:51:21,Twitter for Android,And that is in direct breach of the GDPR. But does Facebook care? Time for EU regulators to step up their scrutiny of Facebook .. and wither the FTC consent order? :g/t2Od6D5jqC,
40,2018-09-27 02:42:04,Nuzzel,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
41,2018-09-27 02:30:51,Twitter for iPhone,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
42,2018-09-27 02:27:37,Twitter Lite,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
43,2018-09-27 02:20:32,Twitter Web Client,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
44,2018-09-27 02:15:35,Twitter for Android,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
45,2018-09-27 02:14:36,Twitter for iPhone,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
46,2018-09-27 02:07:20,Twitter Web Client,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
47,2018-09-27 02:01:52,Twitter for iPhone,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
48,2018-09-27 02:00:54,Twitter Web Client,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
49,2018-09-27 01:59:23,TweetDeck,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
50,2018-09-27 01:58:36,Twitter for iPhone,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
51,2018-09-27 01:57:26,Twitter for iPhone,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
52,2018-09-27 01:56:08,TweetDeck,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
53,2018-09-27 01:55:52,Twitter for iPhone,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
54,2018-09-27 01:53:28,Twitter Web Client,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
55,2018-09-27 01:52:31,Twitter for Android,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
56,2018-09-27 01:52:29,Twitter for iPhone,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
57,2018-09-27 01:47:32,Twitter Web Client,"Facebook using phone numbers provided for two-factor authentication for advertising purposes. This seems like a substantial breach of user trust to me.
:g/DR3iq3xVRM
Important reporting by @kashhill based on research by academics including @sapiezynski",
58,2018-09-27 01:39:53,Twitter Web Client,"@ProudResister @realDonaldTrump This company left Facebook over their complicity in the election of @realDonaldTrump. The influence of Russia through that platform via the Cambridge Analytica breach was profound &amp; yet still, millions of Americans couldn't care less.  

Evil triumphs when good people do nothing.",
59,2018-09-27 01:11:57,Twitter for iPhone,@VishalDadlani How? What part scares you? Don’t even tell me anything about privacy. I see you continue using Facebook post Cambridge Analytica. Data breach and big brother n your personal data being sold to 3rd parties doesn’t bother you. What else?,
60,2018-09-27 00:35:43,Twitter for iPhone,And that is in direct breach of the GDPR. But does Facebook care? Time for EU regulators to step up their scrutiny of Facebook .. and wither the FTC consent order? :g/t2Od6D5jqC,
61,2018-09-27 00:07:31,Twitter for iPhone,"It is time to breach the dams on the lower Snake river. Unbelievable how poorly we as a society have protected the orcas of the Salish Sea so far.
Please keep pushing for their survival!
#BreachIn2018
-HN- :g/6m72Y9Uaip",
62,2018-09-27 00:05:20,Facebook,Sometimes moving forward in life means you gotta do it alone and that's okay. Focus on achieving the pinnacle of your potential. Fill yourself until you breach the brim of your minds boundaries with knowledge.... :g/WYQL38eULJ,
63,2018-09-27 00:04:14,Twitter for iPhone,And that is in direct breach of the GDPR. But does Facebook care? Time for EU regulators to step up their scrutiny of Facebook .. and wither the FTC consent order? :g/t2Od6D5jqC,
64,2018-09-27 00:02:58,Twitter for iPhone,"It is time to breach the dams on the lower Snake river. Unbelievable how poorly we as a society have protected the orcas of the Salish Sea so far.
Please keep pushing for their survival!
#BreachIn2018
-HN- :g/6m72Y9Uaip",
65,2018-09-26 23:53:09,IFTTT,"""Uber Settles Data Breach Investigation for $148 Million"" by KATE CONGER via NYT :g/AxM4TN6gcW &lt;--&gt; Visite us on Facebook: :/2OwYR5RZC2 #Techyard_jo #Amman",
66,2018-09-26 23:47:24,Twitterrific for Mac,And that is in direct breach of the GDPR. But does Facebook care? Time for EU regulators to step up their scrutiny of Facebook .. and wither the FTC consent order? :g/t2Od6D5jqC,
67,2018-09-26 23:43:40,Twitter Web Client,"@DaveLeeBBC reported that @Facebook told a user that the hate speech she had flagged was removed, but it's still there a month later. They're investigating the issue, but this is huge breach of trust and I wonder the scale of this error in their system: :g/iK7XcwTGKd",
68,2018-09-26 23:13:46,Twitter for Android,And that is in direct breach of the GDPR. But does Facebook care? Time for EU regulators to step up their scrutiny of Facebook .. and wither the FTC consent order? :g/t2Od6D5jqC,
69,2018-09-26 23:08:44,Tweetbot for Mac,And that is in direct breach of the GDPR. But does Facebook care? Time for EU regulators to step up their scrutiny of Facebook .. and wither the FTC consent order? :g/t2Od6D5jqC,
70,2018-09-26 23:08:21,Twitter for iPad,And that is in direct breach of the GDPR. But does Facebook care? Time for EU regulators to step up their scrutiny of Facebook .. and wither the FTC consent order? :g/t2Od6D5jqC,
71,2018-09-26 23:06:52,Twitter Web Client,"The more I hear from Facebook execs the more I'm convinced of a cult-like company culture. They always throw themselves into the breach, defending a corporation that's done great damage to society, with a zeal that goes far beyond simple PR.

:g/dXcQiwgzxp",
72,2018-09-26 22:47:39,Twitter for Android,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
73,2018-09-26 22:35:12,Twitter for iPad,And that is in direct breach of the GDPR. But does Facebook care? Time for EU regulators to step up their scrutiny of Facebook .. and wither the FTC consent order? :g/t2Od6D5jqC,
74,2018-09-26 22:33:18,Twitter for iPad,And that is in direct breach of the GDPR. But does Facebook care? Time for EU regulators to step up their scrutiny of Facebook .. and wither the FTC consent order? :g/t2Od6D5jqC,
75,2018-09-26 22:28:29,Tweetbot for iΟS,And that is in direct breach of the GDPR. But does Facebook care? Time for EU regulators to step up their scrutiny of Facebook .. and wither the FTC consent order? :g/t2Od6D5jqC,
76,2018-09-26 22:27:21,Twitter for Android,"Facebook facilitating a breach of democracy?? Surely there must be some mishtake!? :g/cws62jeW2R
...this from @pnhoward is key. Facebook has many of the answers. And is refusing to give them to us. We already know it facilitated massive electoral fraud in UK. What else is it hiding? Why is @facebook allowed to operate in UK elections if not accountable to UK lawmakers? :g/VO8W7x2HPx",
77,2018-09-26 22:22:23,Twitter for iPad,And that is in direct breach of the GDPR. But does Facebook care? Time for EU regulators to step up their scrutiny of Facebook .. and wither the FTC consent order? :g/t2Od6D5jqC,
78,2018-09-26 22:18:55,Twitter for iPhone,And that is in direct breach of the GDPR. But does Facebook care? Time for EU regulators to step up their scrutiny of Facebook .. and wither the FTC consent order? :g/t2Od6D5jqC,
79,2018-09-26 22:17:55,Twitter for iPhone,"Imagine Mark Zuckerberg were to appear to testify before the Nigerian National Assembly in the ongoing investigation of the Facebook data breach scandal. 😂

Oh well, I imagined it IN MEMES.",
80,2018-09-26 22:17:45,Twitter for iPhone,"And that is in direct breach of the GDPR. But does Facebook care? Time for EU regulators to step up their scrutiny of Facebook .. and wither the FTC consent order? :g/t2Od6D5jqC
""When a user gives Facebook a phone number for two-factor authentication or in order to receive alerts about new log-ins to a user’s account, that phone number became targetable by an advertiser within a couple of weeks."" :g/l7LA9HO5p5",
81,2018-09-26 21:43:17,Twidere for Android #7,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
82,2018-09-26 21:25:43,Facebook,"With security and privacy concerns with Chrome surfacing, it appears Firefox is trying to differentiate itself. 

:g/xuNf8Jn7oq :/xuNf8Jn7oq",
83,2018-09-26 21:25:29,Facebook,Good! #WTFWednesday #supportyellow #supportlocal #ehail #goehail #taxi #taxista #yellowcab #londonblack #londonblackcab #taxiparisien #taximadrid #savetaxi #driverpower #greenbadge #justicefordrivers #ubered #ubernomics #uber #gett #lyft #DeleteUber... :g/WMJvoPVmlU,
84,2018-09-26 21:11:05,Twitter for iPad,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
85,2018-09-26 20:54:49,Facebook,"Dit hebben we het tweede uur gedraaid:

Philipp Fein - Cogitatio (Sainte Vie Remix) [Ancient Future]
Matrixxman, Echologist - Expiration (Juan Sanchez Remix) [FORMAT Records]
Breach - Culture [Naked Naked]
Julio... :g/cmDzv1eAOP",
86,2018-09-26 20:51:05,Twitter for Android,"Those crying about privacy breach on Aadhar, should fight against credit card issue,,travel to US or Europe, ban facebook and instagram.

Unfortunately the corrupts with an agenda always get blessings of judiciary :g/1i6rxUsYtW",
87,2018-09-26 20:46:31,Twitter for Android,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
88,2018-09-26 20:45:51,Twitter Web Client,"@AllisonNBC12 @facebook @NBC12 if need for further evidence of this, feel free to scroll my twitter feed as i have retweeted many of the other data breach victims who instagram refuses to assist.",
89,2018-09-26 20:44:27,Twitter Web Client,"@AllisonNBC12 @facebook @NBC12 thousands of instagram user's information is left vulnerable, and instagram continues to ignore it's users pleas for assistance with the data breach coming from email accounts ending in .ru",
90,2018-09-26 20:41:14,Twitter Web Client,"@AllisonNBC12 @facebook @NBC12 can i please get someone to message me concerning instagram's data breach which instagram refuses to acknowledge? thousands of users have had their accounts hacked by russian accounts. hackers have access to all info and can change email, phone number, etc.",
91,2018-09-26 20:20:52,Twitter for iPhone,"Including journalists. @JusticeCanadaEN @MinJusticeEn five years in @FedCourt_CAN_en defending password sharing and breach of news media paywalls. :g/VtQelw2il0 @Rodriguez_Pab #cdnmedia #copyrightreview :/UhDj1g0mAt
Instead of fighting in court for a right to NOT pay artists when you use their work, you could willingly, happily pay them, celebrating their value and lifting them into the middle class. #TheresYourUnicorn :g/Si0dSVmSOF",
92,2018-09-26 20:09:36,Twitter for Android,"Those crying about privacy breach on Aadhar, should fight against credit card issue,,travel to US or Europe, ban facebook and instagram.

Unfortunately the corrupts with an agenda always get blessings of judiciary :g/1i6rxUsYtW",
93,2018-09-26 20:05:41,Twitter for iPhone,"#Infosec #CyberSecurity #CyberAttack #Hack #Breach #Threat #DDoS #Malware #Ransomware #Cyberwarning #Phishing #SpyWare
#Tech #technology #facebook #privacy ⁦@digitalcloudgal⁩ ⁦@Paula_Piccard⁩ ⁦@Shirastweet⁩ ⁦@TriciaKicksSaaS⁩  :g/2vVOSNCR4W",
94,2018-09-26 19:59:40,Twitter for iPhone,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
95,2018-09-26 19:47:13,Twitter for iPhone,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
96,2018-09-26 19:43:10,Facebook,"Attorney General Josh Shapiro announced Wednesday that his office has reached a settlement agreement with California-based ride-sharing company Uber Technologies, Inc. to resolve the company’s one-year delay and cover up in reporting a data breach to... :g/z2anyac5uP",
97,2018-09-26 19:28:37,Zapier.com,"Firefox Monitor taps Have I Been Pwned? to inform you of data breaches

Firefox Monitor, a web-based tool that tells you if your email address has been subject to an online data breach, launches today powered by Have I Been Pwned?.

:g/Kq7saYJ7QS",
98,2018-09-26 19:18:23,Twitter Lite,"Post FB / Cambridge Analytica ‘we have to look at how political parties and campaigns use social platforms. A Code of Conduct needs to be developed. If not, legislation is needed to make such ethical rules compulsory’ &gt; excellent from @Claude_Moraes  :g/E38bV1cPWO",
99,2018-09-26 19:14:55,Twitter Web Client,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
0,2018-09-26 18:53:39,Twitter for Android,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
1,2018-09-26 18:51:50,Twitter for Android,"Those crying about privacy breach on Aadhar, should fight against credit card issue,,travel to US or Europe, ban facebook and instagram.

Unfortunately the corrupts with an agenda always get blessings of judiciary :g/1i6rxUsYtW",
2,2018-09-26 18:46:12,Twitter Web Client,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
3,2018-09-26 18:45:56,Twitter for Android,"The data brach affected over 50 million riders. #Uber
:g/CdqBJCwwIN",
4,2018-09-26 18:43:35,Twitter Lite,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
5,2018-09-26 18:43:22,Twitter Lite,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
6,2018-09-26 18:42:46,TweetDeck,"Post FB / Cambridge Analytica ‘we have to look at how political parties and campaigns use social platforms. A Code of Conduct needs to be developed. If not, legislation is needed to make such ethical rules compulsory’ &gt; excellent from @Claude_Moraes  :g/E38bV1cPWO",
7,2018-09-26 18:40:14,Twitter Web Client,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
8,2018-09-26 18:37:03,Twitter for iPhone,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
9,2018-09-26 18:35:53,Tweetbot for iΟS,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
10,2018-09-26 18:31:52,Twitter Web Client,"Post FB / Cambridge Analytica ‘we have to look at how political parties and campaigns use social platforms. A Code of Conduct needs to be developed. If not, legislation is needed to make such ethical rules compulsory’ &gt; excellent from @Claude_Moraes  :g/E38bV1cPWO",
11,2018-09-26 18:31:06,Twitter for Android,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
12,2018-09-26 18:29:09,Twitter Lite,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
13,2018-09-26 18:28:03,Twitter Web Client,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
14,2018-09-26 18:20:16,Twitter for Android,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
15,2018-09-26 18:18:49,Twitter for iPad,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
16,2018-09-26 18:18:24,Twitter for Android,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
17,2018-09-26 18:17:45,TweetDeck,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
18,2018-09-26 18:17:40,TweetCaster for Android,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
19,2018-09-26 18:17:20,Twitter for Android,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
20,2018-09-26 18:15:53,Twitter for iPad,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
21,2018-09-26 18:15:02,Twitter Lite,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
22,2018-09-26 18:14:00,Twitter Lite,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
23,2018-09-26 18:13:57,Twitter Web Client,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
24,2018-09-26 18:13:29,Twitter for Android,Tomorrow at 9am @EP_Justice MEPs will discuss follow-up action on #Facebook &amp; #CambridgeAnalytica | Draft resolution by @Claude_Moraes :g/tAgNjLq5FI,
25,2018-09-26 18:13:25,Twitter for Android,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
26,2018-09-26 18:11:28,Twitter for iPhone,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
27,2018-09-26 18:06:33,Twitter for Android,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
28,2018-09-26 18:06:26,Twitter Web Client,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
29,2018-09-26 18:06:23,Twitter for Android,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
30,2018-09-26 18:06:18,Twitter Lite,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
31,2018-09-26 18:05:29,Twitter for iPad,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
32,2018-09-26 18:05:18,IFTTT,"RT eff: Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/mknJGY8wy2",
33,2018-09-26 18:04:55,Twitter for Android,"Facebook's legal staff has demanded the Memphis Police Department end its use of fake accounts, calling it a clear ""breach of Facebook's terms and policies"" :g/zHqGcB4tVo",
