,date,device,text,location
7,2017-09-08 15:17:33,Twitter Web Client,The Equifax cyber attack ranks among the largest cybersecurity breaches in history : 3tyvQcUYj0 : afxnseG7Nd,
8,2017-09-08 15:16:12,Hootsuite,#AI #ML #DATASCIENCE #NEWS # Poor security design and how not to handle a cyber attack -- lessons from Equifax : xTscVYBmMB,
9,2017-09-08 15:13:52,Twitter for iPad,From The Economist Espresso: Hurricane Irma’s deadly journey; hackers attack Equifax : Mtfn4rfudp,
10,2017-09-08 15:12:44,Twitter for iPhone,"Equifax hit by large scale #cybersecurity attack, The scope of this to U.K customers is still unknown. : 6j6xyPmUFF",
11,2017-09-08 15:07:32,IFTTT,#CyberSecurity #Cyber #Online #Security. Poor security design and how not to handle a cyber attack -- lessons from… : 14HvwOTzJ1,
12,2017-09-08 15:07:17,Twitter Web Client,"Equifax Cyber Security Attack could've impacted over 143 Million US consumers!
: RBWOyh0Rgv : RFDkeBmwi7",
13,2017-09-08 15:06:46,HubSpot,Security practitioners weigh in on the 16 worst #data breaches in midst of #Equifax attack : WxZoVAbRuc @csoonline #cybersecurity,
14,2017-09-08 15:06:43,Twitter for iPhone,Personal records of 143m US consumers may have been compromised during a cyber attack at Equifax,
15,2017-09-08 15:06:28,Twitter for Android,#Equifax cyber attack last night affected ~143m people. Top 4 tips from expert @mikko on how to protect your data 🔐 : XXFTwFhXuP : oXPv22lfl8,
16,2017-09-08 15:05:37,RoundTeam,"U.S. credit reporting agency Equifax got hacked, and it looks bad. : jUO2SBv9Wn : gDRvABvizs",
17,2017-09-08 15:05:24,Twitter for iPhone,143 million Americans have compromised identities because of the Equifax hack: : 6qma1b10GQ : MnNcHx9b9Q,
18,2017-09-08 15:05:17,Hootsuite,RT @Forbes: Equifax- 143 million Americans may have had their data stolen in a cyber attack : JP5It1iB8j : vPQ8ldDWPD,
19,2017-09-08 15:05:17,Hootsuite,Equifax cyber attack exposes 143 customers.  : gtck2wZmaa,
20,2017-09-08 15:05:09,Hootsuite,"Equifax hit by large scale #cybersecurity attack, The scope of this to U.K customers is still unknown. : 6j6xyPmUFF",
21,2017-09-08 15:02:04,Twitter Web Client,"""Two days after Equifax learned of the attack, CFO John Gamble sold shares with a market value of nearly $946,400"" #greedy #equifaxhack",
22,2017-09-08 14:59:50,Twitter for iPhone,Credit firm Equifax's share prices have tumbled following a cyber attack that leaked 143 million customers data : oC7KUi5qwT,
23,2017-09-08 14:59:33,Mobile Web (M2),The Equifax cyber attack ranks among the largest cybersecurity breaches in history : 3tyvQcUYj0 : afxnseG7Nd,
24,2017-09-08 14:58:19,Twitter Web Client,"CYBER ATTACK ON EQUIFAX EXPOSES 143 MILLION AMERICANS TO IDENTITY THEFT #Cybersecurity #Equifax
: NwyfrZNJH8 via @excaliburreport",
25,2017-09-08 14:49:53,Twitter for Android,Over 143 Million Affected as Equifax is Hit by Massive Cyber Attack : YzxpTFxbaa : dfeCT7ug7U,
26,2017-09-08 14:48:34,Twitter Web Client,The Equifax cyber attack ranks among the largest cybersecurity breaches in history : 3tyvQcUYj0 : afxnseG7Nd,
27,2017-09-08 14:48:23,Twitter for iPhone,#Equifax cyber attack last night affected ~143m people. Top 4 tips from expert @mikko on how to protect your data 🔐 : XXFTwFhXuP : oXPv22lfl8,
28,2017-09-08 14:47:16,StormPressInt,Poor security design and how not to handle a cyber attack -- lessons from Equifax - : d87shjjxHv : sIBhcCC8Uk,
29,2017-09-08 14:46:52,LinkedIn,Fun....!!! : GPtIw22sns,
30,2017-09-08 14:46:50,Google,Over 143 Million Affected as Equifax is Hit by Massive Cyber Attack - : Y9RRV3duhz: TheStreet… : fAIx4K8n9Y,
31,2017-09-08 14:44:52,ForceTweet,Equifax hack: Huge scale of cyber attack means that many people will have had perso #WorldNews : wI3b8kLuCE,
32,2017-09-08 14:44:33,Twitter for iPhone,Credit agency Equifax says cyber attack may have exposed personal info of 143 million Americans : PB0h12csoJ : RzEDdfW01U,
33,2017-09-08 14:44:08,Hootsuite,RJM Computers Tech #News - Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack : xqNdGHEGs6,
34,2017-09-08 14:44:03,Twitter Web Client,Poor security design and how not to handle a cyber attack -- lessons from Equifax : Vg0Yld4vc5 : OnyqzkQhak,
35,2017-09-08 14:43:57,ForceTweet,Equifax data breach: Cyber attack exposes sensitive data of 143 million Americans #WorldNews : ywLbvNsxC6,
36,2017-09-08 14:43:49,Facebook,Equifax says data breach may have exposed personal info of 143 million consumers : rvtEguoPQ3,
37,2017-09-08 14:43:30,Twitter for iPhone,: sS9kli4UxT   I got hacked in the homedepot attack and now this. Nothing is safe anymore. Unbelievable!!,
38,2017-09-08 14:43:22,IFTTT,"Beta News | ""Poor security design and how not to handle a cyber attack -- lessons from Equifax"" : Hv0tgNGSrt",
39,2017-09-08 14:42:31,Twitter Web Client,".@Equifax attack represents one of the largest risks to personally sensitive info, possibly affecting 143 million  : UM96YZ3TbD",
40,2017-09-08 14:41:56,Twitter Web Client,Cyber Attack on Equifax exposes 143 million Social security numbers and driving licenses : u62kCwQbbv via @Cybersecurity Insiders,
41,2017-09-08 14:41:51,Hootsuite,"Equifax was hacked. Was your credit and personal information compromised in the cyber attack?
: 1PbOHEN0EZ : haVPipanr3",
42,2017-09-08 14:41:24,Silver Bird,Poor security design and how not to handle a cyber attack -- lessons from Equifax : Vg0Yld4vc5 : OnyqzkQhak,
43,2017-09-08 14:40:22,IFTTT,"RT 33signals ""RT adage ""U.S. credit reporting agency Equifax got hacked, and it looks bad. : 6NCHeAmEsv : lA53YCT4eH""""",
44,2017-09-08 14:39:34,Google,Poor security design and how not to handle a cyber attack -- lessons from Equifax: The data… : Pdsjkxhzy0,
45,2017-09-08 14:39:06,Facebook,Equifax Inc. has yet to disclose how many Canadians were affected by a massive cyber-attack the credit reporting... : A0JegZT3wb,
46,2017-09-08 14:38:27,Twitter for iPhone,ICO statement regarding reports of data loss at Equifax. Full statement here: : T5NcYvbHgd : fQqTvDbXPq,
47,2017-09-08 14:38:06,Facebook,Equifax Inc. has yet to disclose how many Canadians were affected by a massive cyber-attack the credit reporting... : UCKyauQfah,
48,2017-09-08 14:37:52,Bias Knife,"New post added at 
BiasKnife - Equifax says personal data of 143 million customers exposed in cyber attack : BwvaOJTvaY",
49,2017-09-08 14:37:24,TweetDeck,Poor security design and how not to handle a cyber attack -- lessons from Equifax : Vg0Yld4vc5 : OnyqzkQhak,
50,2017-09-08 14:37:10,Twitter for Android,"Here's how to find out if your personal information was exposed in the #EquifaxDataBreach:
: 8cAaf87Od7",
51,2017-09-08 14:37:09,WordPress.com,Poor security design and how not to handle a cyber attack -- lessons from Equifax : Vg0Yld4vc5 : OnyqzkQhak,
52,2017-09-08 14:35:18,Twitter Web Client,@oneidentity reaction to Equifax Data Breach through massive cyber attack.   What are the identity implications? : uvtNXdDdls,
53,2017-09-08 14:34:11,Dynamic Signal,Equifax says personal data of 143 million customers exposed in #cyberattack : Jd6coH7tVp : MlBfrcWrZh,
54,2017-09-08 14:34:06,IFTTT,"RT 33signals ""RT adage ""U.S. credit reporting agency Equifax got hacked, and it looks bad. : mX1tagyZzE : b1m8OejlPr""""",
55,2017-09-08 14:34:05,IFTTT,"RT adage ""U.S. credit reporting agency Equifax got hacked, and it looks bad. : mzxlxC0qyv : 270cFJcpkl""",
56,2017-09-08 14:33:05,IFTTT,"U.S. credit reporting agency Equifax got hacked, and it looks bad. : EWrs8azx7V : muHsHeynO6",
57,2017-09-08 14:33:01,lighthouseoftec,Over 143 #Million Affected as Equifax is Hit by Massive Cyber Attack @ : lDMiomyUXl #منارة_التقنية : z1TVY4622U,
58,2017-09-08 14:32:29,Twitter Web Client,"U.S. credit reporting agency Equifax got hacked, and it looks bad. : jUO2SBv9Wn : gDRvABvizs",
59,2017-09-08 14:31:40,IFTTT,"adage: U.S. credit reporting agency Equifax got hacked, and it looks bad. : Dyni3l8VLT : wqS5l0iQbr",
60,2017-09-08 14:31:34,Hootsuite,"#Eguifax gets poor credit rating on security breach!
: jfNBDoVED0",
61,2017-09-08 14:30:50,Twitter for iPad,143 million Americans have compromised identities because of the Equifax hack: : 6qma1b10GQ : MnNcHx9b9Q,
62,2017-09-08 14:30:19,Twitter for Android,Equifax hack: Huge scale of cyber attack means that  people will have had personal details stolen without knowing  : oeT3BXD4c2,
63,2017-09-08 14:30:07,SocialFlow,"U.S. credit reporting agency Equifax got hacked, and it looks bad. : jUO2SBv9Wn : gDRvABvizs",
64,2017-09-08 14:29:45,Twitter Web Client,Equifax hack: Huge scale of cyber attack means that  people will have had personal details stolen without knowing  : oeT3BXD4c2,
65,2017-09-08 14:28:52,Twitter for iPhone,143 million Americans have compromised identities because of the Equifax hack: : 6qma1b10GQ : MnNcHx9b9Q,
66,2017-09-08 14:28:42,Buffer,"!! Security Alert !! #Equifax Cyber Attack
: vesSq6qqvz",
67,2017-09-08 14:27:50,Twitter Web Client,"#Equifax suffers largest #CyberAttack in US History affecting over 143M customers - SSNs, DOB, Credit Card #s : S4PX6pamti",
68,2017-09-08 14:27:31,Twitter Web Client,Equifax says data breach may have exposed personal info of 143 million consumers : 8jwrEewXl7,
69,2017-09-08 14:27:29,TweetDeck,"Equifax says #cyberattack may have hit 143 million customers -
considered one of the largest yet 
via @infomgmt : oE5B9iWitq",
70,2017-09-08 14:26:16,Twitter for iPhone,Equifax data breach may have exposed personal info of 143M consumers | Clark Howard : AlDzH3mB2x,
71,2017-09-08 14:24:33,Twitter for iPhone,143 million Americans have compromised identities because of the Equifax hack: : 6qma1b10GQ : MnNcHx9b9Q,
72,2017-09-08 14:22:45,Twitter for iPhone,143 million Americans have compromised identities because of the Equifax hack: : 6qma1b10GQ : MnNcHx9b9Q,
73,2017-09-08 14:22:19,Twitter for iPhone,The cost of cyber-attack? Let's start with 15% of your Total Enterprise Value: Equifax before-after. : E4XCrSdNLt,
74,2017-09-08 14:21:29,IFTTT,R/T @ Secnewsbytes: RT glasswallnews: Credit firm Equifax's share prices have tumbled following a cyber attack tha… : ftxOu0aATu,
75,2017-09-08 14:21:11,Twitter Lite,"When #data is centralized, it is vulnerable to attack. That's why #FreedomBox aims to #DecentralizeTheNet. #Equifax : iulOlOjNSp",
76,2017-09-08 14:20:09,Twitter for iPhone,Credit firm Equifax's share prices have tumbled following a cyber attack that leaked 143 million customers data : oC7KUi5qwT,
77,2017-09-08 14:19:44,Buffer,143 million Americans have compromised identities because of the Equifax hack: : 6qma1b10GQ : MnNcHx9b9Q,
78,2017-09-08 14:17:14,Twitter for Android,#Equifax cyber attack last night affected ~143m people. Top 4 tips from expert @mikko on how to protect your data 🔐 : XXFTwFhXuP : oXPv22lfl8,
79,2017-09-08 14:16:14,LinkedIn,Equifax Says Cyber Attack May Have Hit 143 Million Customers : oFF35RC4wo,
80,2017-09-08 14:15:21,Twitter for iPad,Equifax says personal data of 143 million customers exposed in cyber attack : XjOS2cTzZo,
81,2017-09-08 14:15:13,Twitter for iPhone,"This Week's Threats:  
-Hurricane Irma
-Hurricanes Jose and Katia could be next 
-Massive wildfires 
-North Korea
-Equifax cyber attack",
82,2017-09-08 14:14:39,Twitter for Android,Equifax says personal data of 143 million customers exposed in cyber attack : BUt81sJ5wM,
83,2017-09-08 14:13:01,Twitter Web Client,The cost of cyber-attack? Let's start with 15% of your Total Enterprise Value: Equifax before-after. : E4XCrSdNLt,
84,2017-09-08 14:12:32,Twitter Web Client,Over 143 Million Affected as Equifax is Hit by Massive Cyber Attack : YzxpTFxbaa : dfeCT7ug7U,
85,2017-09-08 14:11:12,Facebook,"You have a 50-50 chance of whether you did or did not get hit in the cyber attack directed 
Equifax. They collect... : FJ1stGVtj1",
86,2017-09-08 14:10:50,Twitter Web Client,A cyber attack has exposed the sensitive data of 143 million Americans : VN2kkmRrGN : XR7LCKfhi6,
87,2017-09-08 14:09:13,Twitter for iPhone,A cyber attack on Equifax has exposed 143 million people to identity theft. : vjKW6ulYYi : M6oKpBGP9U,
88,2017-09-08 14:07:12,Twitter Web Client,"Unfortunately Equifax had cyber attack, exposing millions to identity theft, including a percentage of Canadians. 
: CInzbtpqLL",
89,2017-09-08 14:06:53,Twitter Web Client,A cyber attack on Equifax has exposed 143 million people to identity theft. : vjKW6ulYYi : M6oKpBGP9U,
90,2017-09-08 14:03:01,Google,Over 143 Million Affected as Equifax is Hit by Massive Cyber Attack - : k3YoTW8rNf : aW6W2NaStV,
91,2017-09-08 14:03:01,Sprout Social,Credit firm Equifax's share prices have tumbled following a cyber attack that leaked 143 million customers data : oC7KUi5qwT,
92,2017-09-08 14:01:57,IFTTT,"EDM Friday Briefing: Major Earthquake Strikes Mexico, Equifax Cyber Attack, 3 Hurricanes : ACQES3V4wP #EmergencyManagement",
93,2017-09-08 14:00:50,IFTTT,#hacked : : vlE7focsnp Equifax hack: Huge scale of cyber attack means that many people will have had personal details stolen wi…,
94,2017-09-08 14:00:03,Info.S3cBot,UK #dataprotection regulator's statement in response to #Equifax #databreach : DQG8fA4MAd #infosec,
95,2017-09-08 13:58:44,Twitter for iPhone,ICO statement regarding reports of data loss at Equifax. Full statement here: : T5NcYvbHgd : fQqTvDbXPq,
96,2017-09-08 13:58:32,Bitly,UK #dataprotection regulator's statement in response to #Equifax #databreach : DQG8fA4MAd #infosec,
97,2017-09-08 13:56:04,LinkedIn,#ICO est déjà sur le coup! #badbuzz #RGPD : uCKXgNkYc7 : mpJUFS28Ca,
98,2017-09-08 13:55:45,Twitter Web Client,LIVE: Equifax shares plummet after massive cyber attack - @JenSaidIt has all the details : 2S6aXag38Z : y2cgG6VQCm,
99,2017-09-08 13:55:02,Twitter for Android,"Equifax hack attack exposes data of 143 million customers : Ti3xlCC8k3 *****It's all in how you connect with others,its who's who",
0,2017-09-08 13:54:55,Twitter Lite,: pF40sCUoeG,
1,2017-09-08 13:54:12,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack : bsdSJzxI2u : F1206ly0zU,
2,2017-09-08 13:53:15,dlvr.it,"Cyber attack may have hit 143 million customers, Equifax says : JZoKTRrNyE : tly77zqKDw",
3,2017-09-08 13:50:58,Social Reputation,"#Equifax #databreach details you need to know, in this new blog post : W14TSXQmgR #Cybersecurity #Infosec #Security #ORM",
4,2017-09-08 13:50:57,Social Reputation,"#Equifax #databreach details you need to know, in this new blog post : Ep73Vkmnlh #Cybersecurity #Infosec #Security #ORM",
5,2017-09-08 13:49:59,TweetDeck,"Your Friday wake-up call: news about the massive Equifax hack attack, NFL booze ads and more : 8x0eKN8l1A : XLuy60qt7r",
6,2017-09-08 13:48:59,Twitter for Android,The Equifax cyber attack ranks among the largest cybersecurity breaches in history : 3tyvQcUYj0 : afxnseG7Nd,
7,2017-09-08 13:48:48,Twitter Web Client,Equifax hack attack exposes data of 143 million customers : nigqOa9nrn via @dwnews,
8,2017-09-08 13:46:58,Twitter for Windows Phone,LIVE: Equifax shares plummet after massive cyber attack - @JenSaidIt has all the details : 2S6aXag38Z : y2cgG6VQCm,
9,2017-09-08 13:46:09,Twitter Web Client,"Don't be the next #Equifax. 6 questions to ask yourself to see if you're at risk for a #cybersecurity breach &gt;&gt; : lk1ejLYxM8 : 3DMS6np3WC
Credit reporting firm Equifax said personal info of 143 million may have been compromised in massive security breach : NO5yHkwKk6",
10,2017-09-08 13:46:09,Dynamic Signal,Equifax says personal data of 143 million customers exposed in #cyberattack : bTaW1EDTGP : idjerW8AuJ,
11,2017-09-08 13:45:56,Twitter Web Client,LIVE: Equifax shares plummet after massive cyber attack - @JenSaidIt has all the details : 2S6aXag38Z : y2cgG6VQCm,
12,2017-09-08 13:45:39,Google,"Cyber attack may have hit 143 million customers, Equifax says: Equifax Inc. said its… : PDLDgtThyD",
13,2017-09-08 13:44:29,IFTTT,"YahooFinance: LIVE: Equifax shares plummet after massive cyber attack - JenSaidIt has all the details … : xQK9SYN0BC
LIVE: Equifax shares plummet after massive cyber attack - @JenSaidIt has all the details : 2S6aXag38Z : y2cgG6VQCm",
14,2017-09-08 13:44:26,Twitter for iPhone,"Your Friday wake-up call: news about the massive Equifax hack attack, NFL booze ads and more : 8x0eKN8l1A : XLuy60qt7r",
15,2017-09-08 13:44:23,IFTTT,Over 143 Million Affected as Equifax is Hit by Massive Cyber Attack : uFGnNMLJ8y,
16,2017-09-08 13:44:05,IFTTT,YahooFinance: LIVE: Equifax shares plummet after massive cyber attack - JenSaidIt has all the details : 8kxCeFjTu0 …,
17,2017-09-08 13:43:46,Twitter for iPhone,"This Week's Threats:  
-Hurricane Irma
-Hurricanes Jose and Katia could be next 
-Massive wildfires 
-North Korea
-Equifax cyber attack",
18,2017-09-08 13:42:32,IFTTT,LIVE: Equifax shares plummet after massive cyber attack - JenSaidIt has all the details : owLLbGtJg7 : nK6hDqwtHF,
19,2017-09-08 13:42:12,IFTTT,LIVE: Equifax shares plummet after massive cyber attack - JenSaidIt has all the details : tdqduZr2qH : qdhtLnUywQ,
20,2017-09-08 13:41:54,Twitter for Android,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack : twLOfzipJ8,
21,2017-09-08 13:40:47,Twitter for Android,"When #data is centralized, it is vulnerable to attack. That's why #FreedomBox aims to #DecentralizeTheNet. #Equifax : iulOlOjNSp",
22,2017-09-08 13:40:34,TweetDeck,LIVE: Equifax shares plummet after massive cyber attack - @JenSaidIt has all the details : 2S6aXag38Z : y2cgG6VQCm,
23,2017-09-08 13:38:53,Twitter Web Client,ICO statement regarding reports of data loss at Equifax. Full statement here: : T5NcYvbHgd : fQqTvDbXPq,
24,2017-09-08 13:36:51,Twitter for iPhone,: fs0q0Vjiq2,
25,2017-09-08 13:34:42,HubSpot,"""The cyber attack let hackers steal social security numbers and other personal information about 143 million...""  : ksJJn4uqfh",
26,2017-09-08 13:34:39,Twitter Web Client,1️⃣[#Web]#CyberAttaque géante : 143 millions d'américains touchés par le #Equifaxhack : lgcSCHAkvK v/@Forbes #hack #FlashTweet : zfLmxKDxMu,
27,2017-09-08 13:31:43,Dynamic Signal,.@Equifax says personal data of 143 million customers exposed in #cyberattack. : Q9Ux5HhVKO : Os8NJhXn1q,
28,2017-09-08 13:30:30,Hootsuite,Equifax says personal data of 143 million customers exposed in cyber attack : sR9Ru4clhb,
29,2017-09-08 13:29:30,Twitter for Android,The Equifax cyber attack ranks among the largest cybersecurity breaches in history : 3tyvQcUYj0 : afxnseG7Nd,
30,2017-09-08 13:25:19,Twitter for Android,"This Week's Threats:  
-Hurricane Irma
-Hurricanes Jose and Katia could be next 
-Massive wildfires 
-North Korea
-Equifax cyber attack",
31,2017-09-08 13:24:36,Twitter Web Client,ICO statement regarding reports of data loss at Equifax. Full statement here: : T5NcYvbHgd : fQqTvDbXPq,
32,2017-09-08 13:23:21,IFTTT,Equifax says personal data of 143 million customers exposed in cyber attack : q9GpgRuLfJ,
33,2017-09-08 13:23:16,Twitter for iPhone,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack via @forbes : p6xpFOjLq3,
34,2017-09-08 13:22:12,IFTTT,Equifax says personal data of 143 million customers exposed in cyber attack : OiaEvSHACU #WindowsPhone #Microsoft #Mobile : kG96R4XKpx,
35,2017-09-08 13:21:26,Twitter for BlackBerry,Over 143 Million Affected as Equifax is Hit by Massive Cyber Attack : U21ngCna7c,
36,2017-09-08 13:21:26,Twitter for Android,"While it took Equifax more than a month to reveal the attack, three of its top executives, including the CFO,... : LTubeoMndm",
37,2017-09-08 13:21:19,LinkedIn,@oneidentity reaction to Equifax Data Breach through massive cyber attack.   What are the identity implications? : uvtNXdDdls,
38,2017-09-08 13:20:45,Twitter for Android,#Equifax cyber attack last night affected ~143m people. Top 4 tips from expert @mikko on how to protect your data 🔐 : XXFTwFhXuP : oXPv22lfl8,
39,2017-09-08 13:18:52,Twitter Web Client,Equifax Says Cyberattack May Have Hit 143 Million Customers (2) : TX3tA6SXnA,
40,2017-09-08 13:17:16,TweetDeck,#Equifax cyber attack last night affected ~143m people. Top 4 tips from expert @mikko on how to protect your data 🔐 : XXFTwFhXuP : oXPv22lfl8,
41,2017-09-08 13:16:46,Twitter for iPhone,The Equifax cyber attack ranks among the largest cybersecurity breaches in history : 3tyvQcUYj0 : afxnseG7Nd,
42,2017-09-08 13:16:43,Twitter Web Client,Equifax says personal data of 143 million customers exposed in cyber attack | via @iMore : EsZnOpB0ZP,
43,2017-09-08 13:16:37,LinkedIn,Statement in response to Equifax cyber attack : 7P6vM1dnDs,
44,2017-09-08 13:16:14,Twitter for Android,"#ICO: ""We will be advising #Equifax to alert affected UK customers at the earliest opportunity."" : Ymm0vmHEBu #DataBreach #hack",
45,2017-09-08 13:15:29,Hootsuite,Equifax says personal data of 143 million customers exposed in cyber attack : Pnfhzovd4E,
46,2017-09-08 13:13:39,Facebook,"While it took Equifax more than a month to reveal the attack, three of its top executives, including the CFO,... : LTubeoMndm",
47,2017-09-08 13:13:29,IFTTT,"RT TheStreetTV ""Over 143 Million Affected as Equifax is Hit by Massive Cyber Attack : NtDzPN4M2Z""",
48,2017-09-08 13:12:52,Twitter Web Client,Equifax says personal data of 143 million customers exposed in cyber attack : BUt81sJ5wM,
49,2017-09-08 13:11:34,dlvr.it,Over 143 Million Affected as Equifax is Hit by Massive Cyber Attack : U21ngCna7c,
50,2017-09-08 13:11:12,IFTTT,Equifax says personal data of 143 million customers exposed in cyber attack : 823xRZejU3 #windowsphone,
51,2017-09-08 13:10:47,Google,Equifax hack: Huge scale of cyber attack means that many people will have had personal… : UYcV48DMs3,
52,2017-09-08 13:10:19,TweetDeck,#Equifax cyber attack last night affected ~143m people. Top 4 tips from expert @mikko on how to protect your data 🔐 : XXFTwFhXuP : oXPv22lfl8,
53,2017-09-08 13:10:12,Twitter for iPhone,"This Week's Threats:  
-Hurricane Irma
-Hurricanes Jose and Katia could be next 
-Massive wildfires 
-North Korea
-Equifax cyber attack",
54,2017-09-08 13:09:04,Twitter for Android,": 2fHlNJvux1 CFO John Gamble &amp; Org. Division Presidents Rodolfo Ploder, Joseph Loughran sold $2 Mil Company shares after attack!",
55,2017-09-08 13:09:01,Twitter for Android,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack : bsdSJzxI2u : F1206ly0zU,
56,2017-09-08 13:08:48,TweetDeck,#Equifax cyber attack last night affected ~143m people. Top 4 tips from expert @mikko on how to protect your data 🔐 : XXFTwFhXuP : oXPv22lfl8,
57,2017-09-08 13:07:43,Twitter for Android,#Equifax cyber attack last night affected ~143m people. Top 4 tips from expert @mikko on how to protect your data 🔐 : XXFTwFhXuP : oXPv22lfl8,
58,2017-09-08 13:06:33,Twitter for iPhone,Over 143 Million Affected as Equifax is Hit by Massive Cyber Attack : YzxpTFxbaa : dfeCT7ug7U,
59,2017-09-08 13:05:37,Twitter for iPhone,#Equifax cyber attack last night affected ~143m people. Top 4 tips from expert @mikko on how to protect your data 🔐 : XXFTwFhXuP : oXPv22lfl8,
60,2017-09-08 13:05:37,LinkedIn,A cyber attack has exposed 143 million Americans' sensitive data : yRx4fOte6V,
61,2017-09-08 13:05:03,Media Studio,Over 143 Million Affected as Equifax is Hit by Massive Cyber Attack : YzxpTFxbaa : dfeCT7ug7U,
62,2017-09-08 13:05:01,RoundTeam,"Your Friday wake-up call: news about the massive Equifax hack attack, NFL booze ads and more : 8x0eKN8l1A : XLuy60qt7r",
63,2017-09-08 13:05:01,Twitter Web Client,@Equifax Your company should be roasted publicly for how you have handled the follow up to this attack. You aren't just any company.,
64,2017-09-08 13:04:03,Twitter Web Client,#Equifax cyber attack last night affected ~143m people. Top 4 tips from expert @mikko on how to protect your data 🔐 : XXFTwFhXuP : oXPv22lfl8,
65,2017-09-08 13:03:31,Twitter Web Client,#Equifax cyber attack last night affected ~143m people. Top 4 tips from expert @mikko on how to protect your data 🔐 : XXFTwFhXuP : oXPv22lfl8,
66,2017-09-08 13:03:20,Twitter Web Client,Corporate America:Three Equifax executives sold $2 million worth of shares after cyber-attack - by Todd Haselton : DFNgeoHKhL,
67,2017-09-08 13:02:20,Twitter for iPhone,A #cyber attack has exposed 143 million Americans' sensitive #data : 7UZzIOG0p5 : O1FS3NhKOx,
68,2017-09-08 13:01:38,Social Apps Now,Equifax - Social security numbers and other personal information was compromised : 9a9lM0NOSu,
69,2017-09-08 13:00:43,Twitter Web Client,The Equifax cyber attack ranks among the largest cybersecurity breaches in history : 3JTwEJhYPk : SEuPHeHitg,
70,2017-09-08 13:00:27,Hootsuite,Over 143 Million Affected as Equifax is Hit by Massive Cyber Attack : 22Y33UlRiN,
71,2017-09-08 12:54:38,Twitter for Android,"This Week's Threats:  
-Hurricane Irma
-Hurricanes Jose and Katia could be next 
-Massive wildfires 
-North Korea
-Equifax cyber attack",
72,2017-09-08 12:51:05,SocialChorus,Equifax says cyber attack may have hit 143 million customers : suSDCyUYHj #extr : j3IZAzNqIU,
73,2017-09-08 12:50:21,Twitter for iPhone,Equifax hack: Huge scale of cyber attack means that many people will have had personal details stolen  : AcYYuZpX2v,
74,2017-09-08 12:49:36,ShareBoard Android,"Android Central: Equifax says personal data of 143 million customers exposed in cyber attack. 

: 2B7lgmxUTL",
75,2017-09-08 12:49:29,Twitter Web Client,The Equifax cyber attack ranks among the largest cybersecurity breaches in history : 3tyvQcUYj0 : afxnseG7Nd,
76,2017-09-08 12:48:51,Twitter Web Client,"Equifax says data breach may have exposed personal info of ""143 million"" consumers.
: 3IGBRXacZJ
: Ryks0ItEr9",
77,2017-09-08 12:47:09,Twitter for Android,: yzkvwRKXf0,
78,2017-09-08 12:40:00,Twitter Web Client,Credit agency Equifax says cyber attack may have exposed personal info of 143 million Americans : PB0h12csoJ : RzEDdfW01U,
79,2017-09-08 12:39:14,IFTTT,Damn you Equifax!!!!! : gQqIaledw8,
80,2017-09-08 12:39:06,Twitter Web Client,The Equifax cyber attack ranks among the largest cybersecurity breaches in history : 3tyvQcUYj0 : afxnseG7Nd,
81,2017-09-08 12:36:12,Twitter Lite,ICO statement regarding reports of data loss at Equifax. Full statement here: : T5NcYvbHgd : fQqTvDbXPq,
82,2017-09-08 12:34:14,IFTTT,"RT 33signals ""RT adage ""Your Friday wake-up call: news about the massive Equifax hack attack, NFL booze ads an… : hSzoKz2WiC""""",
83,2017-09-08 12:34:02,Twitter for Android,Equifax says personal data of 143 million customers exposed in cyber attack : gv0K9jEePP @iMore,
84,2017-09-08 12:33:30,TweetDeck,"This Week's Threats:  
-Hurricane Irma
-Hurricanes Jose and Katia could be next 
-Massive wildfires 
-North Korea
-Equifax cyber attack : Xta6e5qJON
Prince George Attends First Day of School in London : RaujmYzr0X : gswhTolxcU",
85,2017-09-08 12:33:28,Twitter Web Client,"#ICO: ""We will be advising #Equifax to alert affected UK customers at the earliest opportunity."" : Ymm0vmHEBu #DataBreach #hack",
86,2017-09-08 12:32:03,Twitter Web Client,ICO statement regarding reports of data loss at Equifax. Full statement here: : T5NcYvbHgd : fQqTvDbXPq,
87,2017-09-08 12:31:45,IFTTT,"adage: Your Friday wake-up call: news about the massive Equifax hack attack, NFL booze ads and more … : 2INv8ZHGQM",
88,2017-09-08 12:31:43,IFTTT,"RT 33signals ""RT adage ""Your Friday wake-up call: news about the massive Equifax hack attack, NFL booze ads an… : VU99jEGQdd""""",
89,2017-09-08 12:31:10,Twitter for iPhone,#Equifax cyber attack last night affected ~143m people. Top 4 tips from expert @mikko on how to protect your data 🔐 : XXFTwFhXuP : oXPv22lfl8,
90,2017-09-08 12:30:52,IFTTT,Consumers Struggle to Get Answers From Equifax After Massive Hack : Hh3vXdWGo5,
91,2017-09-08 12:29:11,Twitter for Android,ICO statement regarding reports of data loss at Equifax. Full statement here: : T5NcYvbHgd : fQqTvDbXPq,
